Barbados (POST),,BRIDGETOWN,General Post Office Cheapside,,+1 246 429 8178; +1 246 429 4118,,3,,0730-1700,-,-,0730-1700,0730-1700,0730-1700,0730-1700,0730-1700,-,-,-,,,,,
Belgium,1000-1219 1500-1999 3140-3159 3190-3199,BRUXELLES,1 Centre Monnaie,,+32 2 2180099,,2-Mar,,0900-1700,0900-1200,-,0900-1700,0900-1700,0900-1700,0900-1700,0900-1700,0900-1200,-,-,,,,,
Belgium,2000-2079 2100-2699 2900-2999 3900-3949 3970-3989 9100-9199,ANTWERPEN,"Vekestraat, 11",,+32 3 2261155,,2-Mar,,0700-2100,0800-1500,-,0700-2100,0700-2100,0700-2100,0700-2100,0700-2100,0800-1500,-,-,,,,TRUE,
Belgium,8000-8999,BRUGGE,Stationsplein 7,,+32 50 381970,,2-Mar,,0700-2100,0800-1500,-,0700-2100,0700-2100,0700-2100,0700-2100,0700-2100,0800-1500,-,-,,,,TRUE,
Belgium,1400-1499 5600-5699 6000-6299 6400-6519 6530-6569 6590-6599,CHARLEROI,Rue de la Villette 67,,+32 71 367183,,2-Mar,,0700-2100,0800-1900,-,0700-2100,0700-2100,0700-2100,0700-2100,0700-2100,0800-1900,-,-,,,,TRUE,
Belgium,9000-9099 9200-9999,GENT,Korenmarkt 16,,+32 9 2243716,,2-Mar,,0700-2100,0800-1900,-,0700-2100,0700-2100,0700-2100,0700-2100,0700-2100,0800-1900,-,-,,,,TRUE,
Belgium,3500-3899 3950-3969 3990-3999,HASSELT,Bampslaan 38,,+32 11 224180,,2-Mar,,0700-2100,0900-1700,-,0700-2100,0700-2100,0700-2100,0700-2100,0700-2100,0900-1700,-,-,,,,TRUE,
Belgium,3000-3139 3160-3189 3200-3499,LEUVEN,Tiense Vest 3,,+32 16 233861,,2-Mar,,0700-2100,0900-1700,-,0700-2100,0700-2100,0700-2100,0700-2100,0700-2100,0900-1700,-,-,,,,TRUE,
Belgium,4990-4999 6600-6899,LIBRAMONT,Place de la Gare,,+32 61 224623,,2-Mar,,0700-2100,0900-1200,-,0700-2100,0700-2100,0700-2100,0700-2100,0700-2100,0900-1200,-,-,,,,TRUE,
Belgium,4000-4199 4300-4499 4600-4989,LIEGE,Rue de la R�gence 61,,+32 41 237063,,2-Mar,,0700-2100,0800-1500,-,0700-2100,0700-2100,0700-2100,0700-2100,0700-2100,0800-1500,-,-,,,,TRUE,
Belgium,2800-2899,MECHELEN,Station,,+32 15 422400,,2-Mar,,0700-2100,0900-1500,-,0700-2100,0700-2100,0700-2100,0700-2100,0700-2100,0900-1500,-,-,,,,TRUE,
Belgium,7000-7199 7300-7399 7500-7999,MONS,Place Léopold,,+32 65 348475,,2-Mar,,0800-1900,0800-1200,-,0800-1900,0800-1900,0800-1900,0800-1900,0800-1900,0800-1200,-,-,,,,TRUE,
Belgium,1300-1399 4200-4299 4500-4599 5000-5199 5300-5389 5500-5599 6900-6999,NAMUR,Boulevard E. Mélot 28,,+32 81 228359,,2-Mar,,0700-2100,0900-1500,-,0700-2100,0700-2100,0700-2100,0700-2100,0700-2100,0900-1500,-,-,,,,TRUE,
Belize,,BELIZE CITY,"1, Church Street",,+501 227 5200; +501 227 7600,,2-Mar,,0800-1700,-,-,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,-,-,,,,,
Belize,,BELIZE CITY,St Thomas Street,,+501 223 7160,,2-Mar,,0800-1700,-,-,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,-,-,,,,,
Belize,,BELMOPAN,Bliss Parade,,+501 882 2366,,2-Mar,,0800-1700,-,-,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,-,-,,,,TRUE,
Belize,,BENQUE VIEJO OFFICE,,,+501 823 2446,,2-Mar,,0800-1700,-,-,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,-,-,,,,TRUE,
Belize,,COROZAL ,BTL Office,,+501 422 2278,,2-Mar,,0800-1700,-,-,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,-,-,,,,TRUE,
Belize,,CAYE CAULKER,BTL Office,,+501 226 0239,,2-Mar,,0800-1700,-,-,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,-,-,,,,TRUE,
Belize,,DANGRIGA,BTL Office,,+501 522 2038,,2-Mar,,0800-1700,-,-,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,-,-,,,,TRUE,
Belize,,INDEPENDENCE,BTL Office,,+501 523 2085,,2-Mar,,0800-1700,-,-,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,-,-,,,,TRUE,
Belize,,LADYVILLE,BTL Office,,+501 225 3192,,2-Mar,,0800-1700,-,-,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,-,-,,,,TRUE,
Belize,,PUNTA GORDA,BTL Office,,+501 722 2199,,2-Mar,,0800-1700,-,-,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,-,-,,,,TRUE,
Belize,,SAN IGNACIO,BTL Office,,+501 824 2057,,2-Mar,,0800-1700,-,-,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,-,-,,,,TRUE,
Belize,,SAN PEDRO,BTL Office,,+501 226 2153,,2-Mar,,0800-1700,-,-,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,-,-,,,,TRUE,
Bolivia,,COCHABAMBA ,Cabina P�blica ENTEL Calle Ach� Esq. Ayacucho,,+591 441 19131,,2-Mar,,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,,,,,
Bolivia,,LA PAZ ,Cabina P�blica Central ENTEL Calle Ayacucho N.o 267,,+591 281 19121,,2-Mar,,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,,,,,
Bolivia,,ORURO ,Cabina P�blica ENTEL Plaza Castro de Padilla,,+591 252 50574,,2-Mar,,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,,,,,
Bolivia,,PAZ (LA),Cabina P�blica Central ENTEL Calle Ayacucho N.o 267,,+591 281 19121,,2-Mar,,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,,,,,
Bolivia,,POTOSI ,Cabina P�blica ENTEL Plaza Arce Esq. Calle Cochabamba s.n.,,+591 262 24005,,2-Mar,,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,,,,,
Bolivia,,S CRUZ ,Cabina P�blica ENTEL Calle Warnes N.o 82,,+591 381 12010,,2-Mar,,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,,,,,
Bolivia,,SUCRE ,Cabina P�blica ENTEL Calle Espa�a N.o 271,,+591 464 31642,,2-Mar,,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,,,,,
Bolivia,,TARIJA ,Cabina P�blica ENTEL Calle Virgilio Lema N.o 00231,,+591 466 43402,,2-Mar,,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,0730-2330,,,,,
Botswana,,FRANCISTOWN ,Botswana Telecommunications Corporation,,+267 241 3000,,2-Mar,,0815-1600,0815-1130,-,0815-1600,0815-1600,0815-1600,0815-1600,0815-1600,0815-1130,-,-,,,,,
Botswana,,GABORONE ,Botswana Telecommunications Corporation P.O. Box 700,,+267 391 4000,,2-Mar,,0815-1630,0815-1130,-,0815-1630,0815-1630,0815-1630,0815-1630,0815-1630,0815-1130,-,-,,,,,
Brazil,20000 000 - 64999 999,RIO DE JANEIRO,"RJ Av. Presidente Vargas, 3077",,+55 21 3273 5998,,2-Mar,,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,,,,,
Brazil,70000 000 - 73699 999,RIO DE JANEIRO,"RJ Av. Presidente Vargas, 3077",,+55 21 3273 5998,,2-Mar,,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,,,,,
Brazil,01000 000 - 19999 999,SAO PAULO,"SP Av. Prestes Maia, s/no",,+55 11 3223 1344,,2-Mar,,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,,,,,
Brazil,65000 000 - 69999 999,SAO PAULO,"SP Av. Prestes Maia, s/no",,+55 11 3223 1344,,2-Mar,,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,,,,,
Brazil,73700 000 - 99999 999,SAO PAULO,"SP Av. Prestes Maia, s/no",,+55 11 3223 1344,,2-Mar,,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,0800-1800,,,,,
Brunei Darussalam,2051,BANDAR SERI BEGAWAN,Telegraph Office,,+673 2 220812,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Bulgaria,1000,SOFIA,Rue Gourko 6,,+359 2 980 37 91; +359 2 980 37 96; +359 2 981 32 96,,2-Mar,,0800-1830,0800-1300,-,0800-1830,0800-1830,0800-1830,0800-1830,0800-1830,0800-1300,-,-,,,,,
Burundi,,BUJUMBURA,,,+257 2 222 2147,,3-Apr,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Burundi,,B.P. 60,,,+257 2 221 2485,,3-Apr,,0730-2100,-,-,0730-2100,0730-2100,0730-2100,0730-2100,0730-2100,-,-,-,,,,,
Cameroon,,DOUALA NEW BELL,,,+237 3 343 32 06; +237 3 343 32 07,,2-Mar,,0730-1900 (Local time: UTC+1),0730-1200,#NAME?,0730-1900,0730-1900,0730-1900,0730-1900,0730-1900,0730-1200,-,-,,UTC+1,TRUE,,
Cameroon,,EBOLOWA,,,+237 2 228 43 43; +237 2 228 43 44,,2-Mar,,0730-1900 (Local time: UTC+1),0730-1200,#NAME?,0730-1900,0730-1900,0730-1900,0730-1900,0730-1900,0730-1200,-,-,,UTC+1,TRUE,,
Cameroon,,GAROUA,,,+237 2 227 18 00; +237 22 27 21 22,,2-Mar,,0730-1900 (Local time: UTC+1),0730-1200,#NAME?,0730-1900,0730-1900,0730-1900,0730-1900,0730-1900,0730-1200,-,-,,UTC+1,TRUE,,
Cameroon,,MAROUA,,,+237 2 229 29 11; +237 2 229 29 22,,2-Mar,,0730-1900 (Local time: UTC+1),0730-1200,#NAME?,0730-1900,0730-1900,0730-1900,0730-1900,0730-1900,0730-1200,-,-,,UTC+1,TRUE,,
Cameroon,,YAOUNDE RP,,,+237 2 222 62 62; +237 2 222 62 63,,2-Mar,,0730-1900 (Local time: UTC+1),0730-1200,#NAME?,0730-1900,0730-1900,0730-1900,0730-1900,0730-1900,0730-1200,-,-,,UTC+1,TRUE,,
Canada,,Telegram Service Centre,,,+1 416 946 1735,,3,,0900-1700 (Local time: UTC -5),-,-,0900-1700,0900-1700,0900-1700,0900-1700,0900-1700,-,-,-,,UTC -5,,,
Chad (ONPT),,N'DJAMENA,Société internationale des télécommunications (TIT),,+235 51 58 84 (DEDICATED),,3,,0700-2000,0700-2000,0800-1400; 1600-2000,0700-2000,0700-2000,0700-2000,0700-2000,0700-2000,0700-2000,0800-1400; 1600-2000,0800-1400; 1600-2000,,,,,
Chad (SOTEL TCHAD),,,Société des télécommunications internationales du Tchad SOTEL Tchad) B.P. 1132,,+235 521 403,,3,,0700-1200; 1530-1730,0700-1200,0700-1200,0700-1200; 1530-1730,0700-1200; 1530-1730,0700-1200; 1530-1730,0700-1200; 1530-1730,0700-1200; 1530-1730,0700-1200,0700-1200,0700-1200,,,,,
Chile (ENTEL),,SANTIAGO DE CHILE,Centro de Atención de Telecomunicaciones (C.A.T.) Huerfanos No 1133,,+56 2 6992675; +56 2 6993674,,2-Mar,,0830-2200,0900-2200,0900-2200,0830-2200,0830-2200,0830-2200,0830-2200,0830-2200,0900-2200,0900-2200,0900-2200,,,,TRUE,
Chile (ENTEL),,SANTIAGO DE CHILE,Centro de Atención de Telecomunicaciones (C.A.T.) Cosmocentro Apumanque,,+56 2 2202265,,2-Mar,,0830-2200,0900-2200,0900-2200,0830-2200,0830-2200,0830-2200,0830-2200,0830-2200,0900-2200,0900-2200,0900-2200,,,,TRUE,
Chile (ENTEL),,ANTOFAGASTA,Centro de Atención de Telecomunicaciones (C.A.T.) Baquedano No 751,,+56 55 222718,,2-Mar,,0830-2200,0900-2200,0900-2200,0830-2200,0830-2200,0830-2200,0830-2200,0830-2200,0900-2200,0900-2200,0900-2200,,,,TRUE,
Chile (ENTEL),,ARICA,Centro de Atención de Telecomunicaciones (C.A.T.) 21 de Mayo No 345,,+56 58 251362,,2-Mar,,0830-2200,0900-2200,0900-2200,0830-2200,0830-2200,0830-2200,0830-2200,0830-2200,0900-2200,0900-2200,0900-2200,,,,TRUE,
Chile (ENTEL),,CHILLAN,Centro de Atención de Telecomunicaciones (C.A.T.) 18 de Septiembre No 746,,+56 42 215405,,2-Mar,,0830-2200,0900-2200,0900-2200,0830-2200,0830-2200,0830-2200,0830-2200,0830-2200,0900-2200,0900-2200,0900-2200,,,,TRUE,
Chile (ENTEL),,CONCEPCION,Centro de Atención de Telecomunicaciones (C.A.T.) Caupolican No 746,,+56 41 225750,,2-Mar,,0830-2200,0900-2200,0900-2200,0830-2200,0830-2200,0830-2200,0830-2200,0830-2200,0900-2200,0900-2200,0900-2200,,,,TRUE,
Chile (ENTEL),,IQUIQUE,Centro de Atención de Telecomunicaciones (C.A.T.) ZOFRI Place de servicios Local 6,,+56 57 414060,,2-Mar,,0830-2200,0900-2200,0900-2200,0830-2200,0830-2200,0830-2200,0830-2200,0830-2200,0900-2200,0900-2200,0900-2200,,,,TRUE,
Chile (ENTEL),,TALCA,Centro de Atención de Telecomunicaciones (C.A.T.) 6 Oriente No 1067,,+56 71 235155,,2-Mar,,0830-2200,0900-2200,0900-2200,0830-2200,0830-2200,0830-2200,0830-2200,0830-2200,0900-2200,0900-2200,0900-2200,,,,TRUE,
Chile (ENTEL),,TEMUCO,Centro de Atención de Telecomunicaciones (C.A.T.) Diego Fortales No 886,,+56 45 212842,,2-Mar,,0830-2200,0900-2200,0900-2200,0830-2200,0830-2200,0830-2200,0830-2200,0830-2200,0900-2200,0900-2200,0900-2200,,,,TRUE,
Chile (ENTEL),,VALPARAISO,Centro de Atención de Telecomunicaciones (C.A.T.) Condell No 1495,,+56 32 250097,,2-Mar,,0830-2200,0900-2200,0900-2200,0830-2200,0830-2200,0830-2200,0830-2200,0830-2200,0900-2200,0900-2200,0900-2200,,,,TRUE,
Chile (ENTEL),,VINA DEL MAR,Centro de Atención de Telecomunicaciones (C.A.T.) 15 Norte No 961,,+56 32 689422,,2-Mar,,0830-2200,0900-2200,0900-2200,0830-2200,0830-2200,0830-2200,0830-2200,0830-2200,0900-2200,0900-2200,0900-2200,,,,TRUE,
Chile (TELEX),,SANTIAGO DE CHILE,,,+56 2 6981474,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,,
Chile (TELEX),,ANTOFAGASTA,,,+56 55 264043,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Chile (TELEX),,ARICA,,,+56 58 231854,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Chile (TELEX),,CALAMA,,,+56 56 341248,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Chile (TELEX),,CHILLAN,,,+56 42 224879,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Chile (TELEX),,CONCEPCION,,,+56 41 227006,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Chile (TELEX),,COYHAIQUE,,,+56 67 232500; +56 67 234261,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Chile (TELEX),,IQUIQUE,,,+56 57 413735,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Chile (TELEX),,LA SERENA,,,+56 51 215678,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Chile (TELEX),,LOS ANGELES,,,+56 43 322280,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Chile (TELEX),,OSORNO,,,+56 64 235672,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Chile (TELEX),,PROVIDENCIA,,,+56 2 2352459,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Chile (TELEX),,PUERTO MONTT,,,+56 65 254176,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Chile (TELEX),,PUNTA ARENAS,,,+56 61 224351; +56 61 227531,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Chile (TELEX),,RANCAGUA,,,+56 72 234353,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Chile (TELEX),,TALCA,,,+56 71 225176,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Chile (TELEX),,TEMUCO,,,+56 45 210393,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Chile (TELEX),,VALDIVIA,,,+56 63 215012,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Chile (TELEX),,VALPARAISO,,,+56 32 212205,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
Chile (TELEX),,VINA DEL MAR,,,+56 32 680294,,2-Mar,,N,N,N,N,N,N,N,N,N,N,N,,,,TRUE,
China,10XXXX,BEIJING (BEIJING),"Beijing Postal Courier Bureau 7, Qianmen Dong Da Jie",,+86 10 6512 8684,,2-Mar,,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,,,,,
China,13XXXX,CHANGCHUN (JILIN) ,"21, Chang Hai Lu",,+86 431 277 7542,,2-Mar,,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,,,,,
China,11XXXX 12XXXX,DALIAN (LIAONING) ,"134, Chanjiang Lu",,+86 411 280 9093,,2-Mar,,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,,,,,
China,35XXXX 36XXXX,FUZHOU (FUJIAN) ,"48, Hua Lin Lu",,+86 591 759 2600,,2-Mar,,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,,,,,
China,51XXXX 52XXXX,GUANGZHOU (GUANGDONG) ,"2, Zhannan Lu",,+86 20 8668 0942,,2-Mar,,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,,,,,
China,57XXXX,HAIKOU (HAINAN) ,"16, Jie Fang Xi Lu",,+86 898 866 8905,,2-Mar,,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,,,,,
China,15XXXX 16XXXX,HARBIN (HEILONGJIANG) ,"51, Jian She Jie",,+86 451 363 2028,,2-Mar,,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,,,,,
China,23XXXX 24XXXX,HEFEI (ANHUI) ,89 Sui Xi Lu,,+86 551 267 1713,,2-Mar,,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,,,,,
China,01XXXX 02XXXX,HUHEHAOTE (INNER MONGOLIA) ,"10, Zhongshan Dong Lu",,+86 471 628 3720,,2-Mar,,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,,,,,
China,25XXXX 26XXXX 27XXXX,JINAN (SHANDONG) ,"66, Jing Yi Lu",,+86 531 691 3040,,2-Mar,,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,,,,,
China,65XXXX 66XXXX 67XXXX,KUNMING (YUNNAN) ,"559, Beijing Road",,+86 871 316 9883,,2-Mar,,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,,,,,
China,73XXXX 74XXXX,LANZHOU (GANSU) ,"137, Huochezhan Nam Lu",,+86 931 861 7479,,2-Mar,,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,,,,,
China,33XXXX 34XXXX,NANCHANG (JIANGXI) ,"22, Zhan Qian Lu",,+86 791 621 8144,,2-Mar,,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,,,,,
China,21XXXX 22XXXX,NANJING (JIANGSU) ,"238, Long Pan Lu",,+86 25 446 0484,,2-Mar,,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,,,,,
China,53XXXX 54XXXX,NANNING (GUANGXI) ,"Nanning Shi Post Office, Suzhou Lu",,+86 771 242 0038,,2-Mar,,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700 Monday to Sunday no service on public holidays,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,0800-1700,-,,,,,
