BEL,Belgium,Belgique,Bélgica,比利时,Бельгия ,بلجيكا ,Telenet Operaties NV,Liersesteerwerg 4,B-2800  MECHELEN,,TNTBE,Philippe Ronsse,+32 15 333 561,+32 15 333 999,philippe.ronsse@telenet.be
BEL,Belgium,Belgique,Bélgica,比利时,Бельгия ,بلجيكا ,WorldXchange Communications BVBA,Lozenberg 18,B-1932 ST-STEVENS-WOLUWE,,WXCBEL,Barry Inskip,+32 2 711 0349,+32 2 721 3332,barry.inskip@worldxchange.com
BLZ,Belize,Belize,Belice,伯利兹,Белиз ,بليز ,Belize Telecommunications Ltd. (BTL),"St. Thomas Street, P.O. Box 523",BELIZE CITY,,BTL,Ernesto Torres,+501 22 32868,+501 22 30122,e.torres@btl.net
BLZ,Belize,Belize,Belice,伯利兹,Белиз ,بليز ,International Telecommunications Ltd. (INTELCO),PO Box 1246,BELIZE CITY,,ITL,Roberto Young,+501 22 53464,+501 22 54014,eyoung@geminicom.net
BEN,Benin (Republic of),Bénin (République du),Benin (República de),贝宁（共和国） ,Бенин (Республика) ,جمهورية بنن ,Benin Telecom SA,COTONOU,Cable and Wireless plc,"PO Box HM151, 20 Church Street",OPT,,+229 2131 2045,+229 2131 3843,
BMU,Bermuda,Bermudes,Bermudas,百慕大 ,Бермудские острова ,برمودا ,Cable and Wireless plc,"PO Box HM151, 20 Church Street",HAMILTON HMAX,,BDEVTP,Jerri Graham,+1 441 297 7101,+1 441 295 4964,
BTN,Bhutan (Kingdom of),Bhoutan (Royaume du),Bhután (Reino de),不丹（王国）) ,Бутан (Королевство) ,مملكة بوتان ,Bhutan Telecommunications Corporation,P.O. Box 134,THIMPHU,,BTNTEL,Thinley Dorji,+975 2 322346,+975 2 324312,thinley@telecom.net.bt
BOL,Bolivia (Plurinational State of),Bolivie (État Plurinational de),Bolivia (Estado Plurinacional de),玻利维亚（多民族国） ,Боливия (Многонациональное Государство) ,دولة بوليفيا المتعددة القوميات ,Empresa Nacional de Telecomunicaciones (ENTEL),"CP 4450,Calle Federico Zuazo No. 1771",LA PAZ,,ENTEL,Sr. Richard Sandoval,+591 2812 2090,+591 2812 2339,
BIH,Bosnia and Herzegovina,Bosnie-Herzégovine,Bosnia y Herzegovina,波斯尼亚和黑塞哥维那,Босния и Герцеговина ,البوسنة والهرسك ,BH Telecom,Obala Kulina bana 8,71000 SARAJEVO,,PTTBIH,,+387 33 446774,+387 33 471410,
BIH,Bosnia and Herzegovina,Bosnie-Herzégovine,Bosnia y Herzegovina,波斯尼亚和黑塞哥维那,Босния и Герцеговина ,البوسنة والهرسك ,Telekom Srpske,Kralja Petra I Karadjordjevica 93,78000 BANJA LUKA,,MTELBH,Ljiljana Mihajlovic,+387 51 210 537,+387 51 217 975,lj.mihajlovic@telekomsrpske.com
BWA,Botswana (Republic of),Botswana (République du),Botswana (República de),博兹瓦纳（共和国） ,Ботсвана (Республика) ,جمهورية بوتسوانا ,Botswana Telecommunications Corporation (BTC),"Khama Crescent, Plot No. 50350",GABORONE,,BTC,R. Moreri,+267 395 2232,+267 391 4823,
BRA,Brazil (Federative Republic of),Brésil (République fédérative du),Brasil (República Federativa del),巴西（联邦共和国） ,Бразилия (Федеративная Республика) ,جمهورية البرازيل الاتحادية ,Empresa Brasiliera de Telecomunicaçôes S.A. (EMBRATEL),"Av. Presidente Vargas, 1012",20179-900 RIO DE JANEIRO,,EBTLBR,Dalmo de Souza e Silva,+55 21 2121 8340,+55 21 2121 3247,dalmo@embratel.com.br
VGB,British Virgin Islands,Vierges britanniques (Iles),Vírgenes británicas (Islas),英属维尔京群岛 ,Британские Виргинские Острова ,الجزر العذراء البريطانية ,Cable and Wireless (W.I.) Ltd.,PO Box 440,"ROADTOWN, TORTOLA",,CWBVI,"Vance Lewis, Manager Eng.",+1 284 494 4444,+1 284 494 2100,
BRN,Brunei Darussalam,Brunéi Darussalam,Brunei Darussalam,文莱达鲁萨兰国,Бруней-Даруссалам ,بروني دار السلام ,Telekom Brunei Berhad,"Old Airport, Berakas",BANDAR SERI BEGAWAS 2051,,JTB,H.J. Ibrahim Bin Mat Yassin,+673 2 382382,+673 2 381585,
BGR,Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),保加利亚（共和国） ,Болгария (Республика) ,جمهورية بلغاريا ,"Compagnie des Télécommunications Bulgares, SRL",8 Totleten Blvd.,1606 SOFIA,,BTC,Irina Stancheva,+359 2 889330,+359 2 805640,
BFA,Burkina Faso,Burkina Faso,Burkina Faso,布基纳法索 ,Буркина-Фасо ,بوركينا فاصو ,Office national des télécommunications (ONATEL),"BP 10000, Ave. Nelson Mandela",OUGADOUGOU 01,,ONATEL,Moussa SANFO,+226 50 336476,+226 50 310331,sanfo.moussa@onatel.bf
BDI,Burundi (Republic of),Burundi (République du),Burundi (República de),布隆迪（共和国） ,Бурунди (Республика) ,جمهورية بوروندي ,Office national des télécommunications (ONATEL),"BP 60, Avenue du Commerce 67",BUJUMBURA,,ONATEL,Nizigiyimana Salvator,+257 22 21 85 88,+257 22 22 69 17,dgonatel@onatel.bi
CPV,Cabo Verde (Republic of),Cabo Verde (République du),Cabo Verde (República de),佛得角（共和国） ,Кабо-Верде (Республика) ,جمهورية كابو فيردي ,Cabo Verde Telecom Sarl,"C. P. 220, Largo Desastre da Assistencia",Varzea - PRAIA,,CVT,Comissâo Executiva,+238 261 7222,+238 261 3725,gcacvt@cvtelecom.cv
KHM,Cambodia (Kingdom of),Cambodge (Royaume du),Camboya (Reino de),柬埔寨（王国）) ,Камбоджа (Королевство) ,مملكة كمبوديا ,Ministry of Posts and Telecommunications of Cambodia,Corner Street No. 13 & 102,PHNOM PENH,,MPTC,Koy Kim Sea,+855 23 426818,+855 23 426011,
CMR,Cameroon (Republic of),Cameroun (République du),Camerún (República de),喀麦隆（共和国） ,Камерун (Республика) ,جمهورية الكاميرون ,Cameroon Telecommunications (CAMTEL),BP 1571,YAOUNDE,,ITLCAM,Nguiamba Nloutsiri Emmanuel,+237 2223 4065,+237 2223 0303,
CAN,Canada,Canada,Canadá,加拿大,Канада ,كندا ,Bell Canada,160 Elgin Street,"OTTAWA, ONTARIO K1G 3J4",,SCNM,Sambasivan,,+1 613 781 6454,
CAN,Canada,Canada,Canadá,加拿大,Канада ,كندا ,North American Gateway Inc.,"1 Yonge Street, Suite 1801","Toronto, ONTARIO M5E 1W7",,NAGWAY,Michael J. Warwick,+1 416 364 8046,+1 416 364 9482,
CAN,Canada,Canada,Canadá,加拿大,Канада ,كندا ,Tata Communications Canada ULC,1000 de la Gauchetiére Ouest,MONTREAL (Quebec) H3B 4K5,,TGB,Patrick Bibeau,+1 514 868 8442,+1 514 868 7031,
CAN,Canada,Canada,Canadá,加拿大,Канада ,كندا ,Télécom Québec Inc.,350-C Rue Notre-Dame,NOTRE-DAME-DU-BON-CONSEIL J0H 1X0,,TQC,Isis Thiago,+1 450 799 2924,+1 450 799 0808,ithiago@guevremont.com
CAN,Canada,Canada,Canadá,加拿大,Канада ,كندا ,Téléphone Guèvremont Inc.,885 Marquette,"STE-ROSALIE, QC J0H 1X0",,TGI,Isis Thiago,+1 450 799 2924,+1 450 799 0808,ithiago@guevremont.com
CYM,Cayman Islands,Cayman (Iles),Caimanes (Islas),开曼群岛 ,Каймановы острова ,جزر كايمان ,Cable and Wireless (C.I.) Ltd.,PO Box 293 GT,GRAND CAYMAN,,CW,"Rudy Ebanks, O.M.",+1 345 914 0345,+1 345 949 7070,
CAF,Central African Republic,Centrafricaine (République),Centroafricana (República),中非共和国 ,Центральноафриканская Республика ,جمهورية إفريقيا الوسطى ,Société centrafricaine des télécommunications (SOCATEL),BP 939,BANGUI,,SOCATL,Guillocheau J.M.,+236 21 616793,+236 21 615048,
TCD,Chad (Republic of),Tchad (République du),Chad (República del),乍得（共和国） ,Чад (Республика) ,جمهورية تشاد ,Société des télécommunications du Tchad (SOTEL Tchad),BP 1132,N'DJAMENA,,TIT,,+235 2251 5782,+235 2251 5066,
JEY,Channel Islands: Jersey,Iles anglo-normandes: Jersey,Islas anglo-normandas: Jersey,海峡群岛：Jersey ,Нормандские острова: Джерси ,جزر القنال: جيرسي,Jersey Telecoms,PO Box 53,"ST. HELIER, JE4 8PB",,JT,Robin Dodkins,+44 1534 882273,+44 1534 882243,
CHL,Chile,Chili,Chile,智利 ,Чили ,شيلي ,Empresa Nacional de Telecomunicaciones S.A. (ENTEL-CHILE),"Av. Andres Bello 2687, Piso 4","Las Condes, SANTIAGO",,ENTEL,Monica Lipari Valdes,+56 2 690 2613,+56 2 690 2868,
CHL,Chile,Chili,Chile,智利 ,Чили ,شيلي ,Telefónica CTC Chile,"4499 Apoquindo, Piso 10",SANTIAGO,,CTCMDO,Edmundo Crespo,+56 2 330 9601,+56 2 330 9700,
CHN,China (People's Republic of),Chine (République populaire de),China (República Popular de),中国（人民共和国） ,Китайская Народная Республика ,جمهورية الصين الشعبية ,China Mobile Communications Corporation,53A Yibianmennei Avenue,"XUANWU District, BEIJING 100053",,CMCC,Shao Junming,+86 10 6360 0425,+86 10 6360 0145,
CHN,China (People's Republic of),Chine (République populaire de),China (República Popular de),中国（人民共和国） ,Китайская Народная Республика ,جمهورية الصين الشعبية ,China Netcom,"35 Financial Street, Xicheng District",BEIJING 100032,,CNC,Zhiwei Yang,+86 10 8809 3588,+86 10 8809 1442,
CHN,China (People's Republic of),Chine (République populaire de),China (República Popular de),中国（人民共和国） ,Китайская Народная Республика ,جمهورية الصين الشعبية ,China Railway Communication Co. Ltd.,"21F Yuetan Mansion, Xicheng District",BEIJING 100045,,CRC,Zhao Yuehai,+86 10 6324 3412,+86 10 6349 0646,
CHN,China (People's Republic of),Chine (République populaire de),China (República Popular de),中国（人民共和国） ,Китайская Народная Республика ,جمهورية الصين الشعبية ,China Telecommunications Corporation (China Telecom),"33, ErLong Road, Xi Cheng District",BEIJING 100032,,CT,Gu Wenjie,+86 10 6602 7150,+86 10 6602 7219,
CHN,China (People's Republic of),Chine (République populaire de),China (República Popular de),中国（人民共和国） ,Китайская Народная Республика ,جمهورية الصين الشعبية ,China United Teleommunications Corporation (UNICOM),18 Jianguomennei Avenue,BEIJING 100005,,CHU,Zou Xin,+86 10 6518 1800,+86 10 6518 1800,
CHN,China (People's Republic of),Chine (République populaire de),China (República Popular de),中国（人民共和国） ,Китайская Народная Республика ,جمهورية الصين الشعبية ,Ji Tong Network Communications Co. Ltd.,88 West Changan Avenue,BEIJING 100031,,JITONG,Yao Lu Kang,+86 10 8391 3115,+86 10 8391 3140,
COL,Colombia (Republic of),Colombie (République de),Colombia (República de),哥伦比亚（共和国） ,Колумбия (Республика) ,جمهورية كولومبيا ,Empresa Nacional de Telecomunicaciones (Telecom),"Calle 23, No. 13-49 Piso 12",BOGOTA DC,,TELECO,Alfonso Gómez Palacio,+57 1 561 0737,+57 1 561 3174,alfonso.gomez@telecom.net.co
COL,Colombia (Republic of),Colombie (République de),Colombia (República de),哥伦比亚（共和国） ,Колумбия (Республика) ,جمهورية كولومبيا ,Empresas Públicas de Medellín E.S.P.,"Carrera 58, No. 42-125, Piso 6",MEDELLIN,,EEPPM,Martha Elena Gonzalez D.,+57 1 600 8000,+57 1 601 9514,mgonzald@eeppm.com
COL,Colombia (Republic of),Colombie (République de),Colombia (República de),哥伦比亚（共和国） ,Колумбия (Республика) ,جمهورية كولومبيا ,Empressa de Telecomunicaciones de Santa Fe de Bogotá SAESP-ETB,Carrera 8 #20-56 piso 9,SANTAFE DE BOGOTA,,ETSF,Sergio Regueros Swonkin,+57 1 341 4233,+57 1 336 4142,sereguer@etb.com.co
COL,Colombia (Republic of),Colombie (République de),Colombia (República de),哥伦比亚（共和国） ,Колумбия (Республика) ,جمهورية كولومبيا ,EPM-Bogotá S.A. E.S.P.,"Carrera 14, No. 30-93",SANTAFE DE BOGOTA,,EPMBOG,Fernando Panesso Serna,+57 1 600 8000,+57 1 601 9514,fpanesso@epmbog.com
COL,Colombia (Republic of),Colombie (République de),Colombia (República de),哥伦比亚（共和国） ,Колумбия (Республика) ,جمهورية كولومبيا ,Orbitel SAESP,Carrera 431 sur 188 piso 2,MEDELLIN (Antioquia),,ORBIT,Alejandro Ceballos Zuluaga,+57 4 325 1502,+57 4 314020,aceballos@orbitel.com
COM,Comoros (Union of the),Comores (Union des),Comoras (Unión de las),科摩罗（联盟） ,Союз Коморских Островов ,اتحاد جزر القمر ,Société nationale des télécommunications (Comores Telecom),BP 5000,MORONI,,SNPT,,+269 773 0610,+269 773 1079,
COG,Congo (Republic of the),Congo (République du),Congo (República del),刚果（共和国） ,Конго (Республика) ,جمهورية الكونغو ,Société des télécommunications du Congo (SOTELCO),Avenue Patrice Lumumba,BRAZZAVILLE,,ONPT,,+242 283 1371,+242 283 7546,
COK,Cook Islands,Cook (Iles),Cook (Islas),库克群岛 ,Острова Кука ,جزر كوك ,Telecom Cook Islands Ltd.,PO Box 106,RAROTONGA,,TCI,,+682 29470,+682 20990,
CRI,Costa Rica,Costa Rica,Costa Rica,哥斯达黎加 ,Коста-Рика ,كوستاريكا ,Instituto Costarricense de Electricidad - ICE,PO Box 10032,1000 SAN JOSE,,ICE,Oscar E. Rodriguez,+506 2225 2421,+506 2253 4196,
CRI,Costa Rica,Costa Rica,Costa Rica,哥斯达黎加 ,Коста-Рика ,كوستاريكا ,Radiografica Costarricense S.A. (RACSA),Apartado 54,1000 SAN JOSE,,RACSA,Relaciones con corresponsal,+506 2287 0378,+506 2287 0379,
CIV,Côte d'Ivoire (Republic of),Côte d'Ivoire (République de),Côte d'Ivoire (República de),科特迪瓦（共和国） ,Кот-д'Ивуар (Республика) ,جمهورية كوت ديفوار ,Société Côte d'Ivoire-Telecom (CI-TELECOM),BP 275,ABIDJAN 17,,CITEL,Brou N'Gbla,+225 2034 4805,+225 2021 2828,
HRV,Croatia (Republic of),Croatie (République de),Croacia (República de),克罗地亚（共和国） ,Хорватия (Республика) ,جمهورية كرواتيا ,Croatian  Telecom (HT - Hrvatske telecomunikacije dd.),Andrige Hebranga 32-34,HR-10001 ZAGREB,,HT,Ivan Car,+385 1 491 2300,+385 1 491 2333,ivan.car@ht.hr
HRV,Croatia (Republic of),Croatie (République de),Croacia (República de),克罗地亚（共和国） ,Хорватия (Республика) ,جمهورية كرواتيا ,T-Mobile Croatia LLC,Ulica Grada Vukovara 23,HR-10000 ZAGREB,,TMHR,Bernard Kovacevic,+385 1 498 2094,+385 1 498 2044,bernard.kovacevic@t-mobile.hr
HRV,Croatia (Republic of),Croatie (République de),Croacia (República de),克罗地亚（共和国） ,Хорватия (Республика) ,جمهورية كرواتيا ,VIP-NET  d.o.o,Iblerov Trg 10,10 000 ZAGREB,,VIPNET,Ing. Smiljan Corkovic,+385 1 469 1122,+385 1 469 1109,s.corkovic@vipnet.hr
CUB,Cuba,Cuba,Cuba,古巴 ,Куба ,كوبا ,Empresa de Radiocomunicación y Radiodifusión de Cuba,Ave Independencia y 19 de Mayo,LA HABANA 10600,,RADCUB,Jorge Martinez Abreu,+53 7 818023,+53 7 338301,raddg@ip.etecsa.cu
CUB,Cuba,Cuba,Cuba,古巴 ,Куба ,كوبا ,Empresa de Telecomunicaciones Celulares del Caribe S.A. (C-COM),"Calle 8 No.811, Apto 1, 5ta y 5ta B, Playa",LA HABANA 10300,,CCOM,Waldo Reboredo Arroyo,+53 7 241640,+53 7 241640,wreboredo@cubacel.cu
CUB,Cuba,Cuba,Cuba,古巴 ,Куба ,كوبا ,Empresa de Telecomunicaciones de Cuba S.A.,Apartado Postal 628,LA HABANA 10200,,ETECSA,José A. Fernández Martinez,+53 7 604848,+53 7 335144,jfernandez@pdcia.tel.etecsa.cu
CUB,Cuba,Cuba,Cuba,古巴 ,Куба ,كوبا ,Movitel S.A.,"Ave 49 No 2837 esquina 49A, Rpto Kohly Playa",LA HABANA 11300,,MVTEL,Ascla Fernández Lorenzo,+53 7 244263,+53 7 244264,movitel@ip.etecsa.cu
CUB,Cuba,Cuba,Cuba,古巴 ,Куба ,كوبا ,Teléfonos Celulares de Cuba S.A. (CUBACEL),Calle 28 #510 Miramar,LA HABANA 11300,,CUBCEL,Rafael Galindo Mier,+53 7 802222,+53 7 241737,cubacel@cubacel.com
CUW,Curaçao,Curaçao,Curaçao,库拉索岛 ,Кюрасао ,كوراساو ,UTS Antelecom Services N.V.,Rigelweg #2,"WILLEMSTAD, CURACAO",,ATC,Arno Spies,+599 9 777 0101,+599 9 737 4156,carrierservices@uts.an
CYP,Cyprus (Republic of),Chypre (République de),Chipre (República de),塞浦路斯（共和国） ,Кипр (Республика) ,جمهورية قبرص ,Cyprus Telecommunications Authority (CYTA),"PO Box 24929, Telecommunications Street 1",CY-1396 NICOSIA,,CYTA,Glafkos Houtris,+357 2 270 1246,+357 2 270 1766,houtris.gl@cyta.cytanet.com.cy
CZE,Czech Republic,République tchèque,República Checa,捷克共和国 ,Чешская Республика ,الجمهورية التشيكية ,Aliatel a.s.,Sokolovská 86,18600 PRAGUE 8,,ALI,Eva Ruzicková,+420 2 2525 3191,+420 2 2525 3102,eva.ruzickova@aliatel.cz
CZE,Czech Republic,République tchèque,República Checa,捷克共和国 ,Чешская Республика ,الجمهورية التشيكية ,"CE Com Czech, s.r.o",Parizská 22,11000 PRAHA 1,,CECOM,Jaroslav Ondrus,+420 267 198 153,+420 267 198 147,jo@cecom.cz
CZE,Czech Republic,République tchèque,República Checa,捷克共和国 ,Чешская Республика ,الجمهورية التشيكية ,Cesky Mobil a.s.,Vinohradska 167,100 000 PRAHA 10,,OSKAR,Vaclav Mach,+420 2 7117 1458,+420 2 7117 1951,vaclav.mach@oskarmobil.cz
CZE,Czech Republic,République tchèque,República Checa,捷克共和国 ,Чешская Республика ,الجمهورية التشيكية ,"Czech On Line, A.S.","Burzovní Palác, Rybná 14",11000 PRAHA,,VOLNET,Petr Kastner,+420 2 9625 1102,+420 2 9625 1113,petr@vol.cz
CZE,Czech Republic,République tchèque,República Checa,捷克共和国 ,Чешская Республика ,الجمهورية التشيكية ,Dattel a.s.,Hvezdova 1073/33,140 00 PRAGUE 4,,DATTEL,Vaclav Dolinek,+420 2 9615 7678,+420 2 9615 7677,vaclav.dolinek@dattel.cz
CZE,Czech Republic,République tchèque,República Checa,捷克共和国 ,Чешская Республика ,الجمهورية التشيكية ,EuroTel Praha spol.s.r.o.,Sokolovska 225/855,PRAHA 9,,ETCZ,Jaroslav Kubista,+420 2 6701 1114,+420 2 6701 1185,jaroslav.kubista@eurotel.cz
CZE,Czech Republic,République tchèque,República Checa,捷克共和国 ,Чешская Республика ,الجمهورية التشيكية ,Factcom as,Nám T.G. Masaryka 169,470 10 CESKA LIPA,,FTM,Josef Drizhal,+420 42 540 0000,+420 42 582 3990,factcom@telecom.cz
CZE,Czech Republic,République tchèque,República Checa,捷克共和国 ,Чешская Республика ,الجمهورية التشيكية ,Globe Internet s.v.o.,Plánickova 1,16200 PRUHA 6,,GLINET,Jan Panoch,+420 2 3536 5000,+420 2 3536 5009,panoch.jan@globe.cz
CZE,Czech Republic,République tchèque,República Checa,捷克共和国 ,Чешская Республика ,الجمهورية التشيكية ,"Kabel Plus, a.s.",Zavisova 5,140 000 PRAGUE 4,,UPCCZT,Richard Z. Singer,+420 2 6110 7205,+420 2 6110 7100,rich.singer@kabelplus.cz
CZE,Czech Republic,République tchèque,República Checa,捷克共和国 ,Чешская Республика ,الجمهورية التشيكية ,RadioMobil a.s.,Londynska 59,120 21 PRAHA 2,,PAEGAS,Martin Klocperk,+420 2 2162 0420,+420 2 2162 0406,klocperkm@radiomobil.cz
CZE,Czech Republic,République tchèque,República Checa,捷克共和国 ,Чешская Республика ,الجمهورية التشيكية ,Telecom21 spo sro,Lipenská 38,37001 CESKE BUDEJOVICE,,T21,Jaromir Kunát,+420 68 541 1221,+420 68 541 1221,ijk@telecom.cz
CZE,Czech Republic,République tchèque,República Checa,捷克共和国 ,Чешская Республика ,الجمهورية التشيكية ,Telefonica O2,Olsanska 5,130 34 PRAHA 3,,CESTEL,Jindrich Trpisovsky,+420 2 7146 2262,+420 2 7146 9808,jindrich.trpisovsky@ct.cz
