ARUBA,ARUBA,ARUBA,,,,,,,"SETAR – Servicio di Telecomunicacion di Aruba, Oranjestad",,,,AW- -,,,,All others,Tous les autres,Todos los otros,AWXX,,,,
AUSTRALIE,AUSTRALIA,AUSTRALIA,"1) Where possible, the Australian Postal Code should be included in the office of destination on the last address line. For example:
MELBOURNE(3000), BURWOOD(3125), or RICHMOND(7025)
Where the Australian Postal Code is not known by the office of origin, it is advisable to include an indication of the State in order to avoid ambiguities. For example:
BURWOODVICTORIA, or RICHMONDTASMANIA
Telegrams directed to a coast station (for onward transmission to a ship at sea) do not need a postal code or State indication. For example:
PERTHRADIO, SYDNEYRADIO","1) Lorsque cela est possible, le code postal australien doit être inclus au bureau de destination à la dernière ligne de l'adresse. Par exemple :
 MELBOURNE(3000),  BURWOOD(3125), ou RICHMOND(7025)
Lorsque le code postal australien n'est pas connu du bureau de poste expéditeur, il est souhaitable d'indiquer le nom de l'Etat afin d'éviter toute ambiguïté. Par exemple:
 BURWOODVICTORIA ou RICHMONDTASMANIA
Les télégrammes adressés à une station côtière (pour retransmission destinée à un navire en mer) n'ont pas besoin d'un code postal ni d'indication de l'Etat. Par exemple:
 PERTHRADIO, SYDNEYRADIO
","1) De ser posible debe incluirse el código postal australiano en la oficina de destino en la última línea de la dirección. Por ejemplo:
 MELBOURNE(3000), BURWOOD(3125), o RICHMOND(7025)
Cuando la oficina de origen no conozca el código postal australiano, conviene incluir una indicación del Estado para evitar ambigüedades. Por ejemplo:
 BURWOODVICTORIA, o RICHMONDTASMANIA
En los telegramas dirigidos a una estación costera (para su transmisión a un barco en navegación) no es necesario indicar el código postal o el Estado. Por ejemplo:
 PERTHRADIO, SYDNEYRADIO
",,,,Matrix Omni Solutions Pty. Ltd (Matrix),,,,AA- -,"All destinations
(including Cocos-Keeling 
Islands – Indian Ocean)","Toutes destinations
(y compris Cocos-Keeling 
Îles – Océan Indien)
","Todos los destinos
(comprendido Cocos-Keeling 
Islas – Océano Índico)",All destinations (including Cocos-Keeling Islands – Indian Ocean),,,AAXX,"2) Also valid for Cocos-Keeling Islands – Indian Ocean.
For the record, the former destination indicator “KLID” for Cocos-Keeling Islands – Indian Ocean has been replaced by the destination indicator “KLXX” (All destinations) (see updating of the TRS/TNIC List by Amendment No. 15, published in ITU Operational Bulletin No. 558 of 28.X.1993, page 10).
According to the communication by Australia published on pages 2 and 3 of ITU Operational Bulletin No. 584 of 15.XI.1994, the only valid indicator for Cocos-Keeling Islands – Indian Ocean since 31 March 1995, is “AAXX”.","2) Valable également pour Cocos-Keeling (Îles) – Océan Indien.
Pour mémoire, l'ancien indicateur de destination «KLID»  utilisé pour Cocos-Keeling (Îles) – Océan Indien, a été remplacé par l'indicateur de destination «KLXX» (Toutes destinations) (voir la mise à jour de la Liste SRT/CIRT par l'Amendement No 15 publié dans le Bulletin d'exploitation No 558 du 28.X.1993, page 10).
Selon la communication de l'Australie publiée dans le Bulletin d'exploitation de l’UIT N°584 du 15.XI.1994, pages 2 et 3, le seul indicateur valable pour Cocos-Keeling (Îles) – Océan Indien, depuis le 31 mars 1995, est «AAXX».
","2) Válido asimismo para Cocos-Keeling (Islas) – Océano Índico.
Recuérdese que el antiguo indicador de destino «KLID» utilizado para Cocos-Keeling (Islas) – Océano Índico es reemplazado por el indicador de destino «KLXX» (Todos los destinos) (véase la actualización de la lista SRT/CIRT por la Enmienda N.° 15, publicada en el Boletín de Explotación de la UIT N.° 558 del 28.X.1993, página 10).
Según la comunicación de Australia, publicada en el Boletín de Explotación de la UIT N.° 584 del 15.XI.1994, páginas 2 y 3, el único indicador válido para Cocos-Keeling (Islas) – Océano Índico desde el 31 de marzo de 1995 es «AAXX».
",
AUSTRALIE,AUSTRALIA,AUSTRALIA,"1) Where possible, the Australian Postal Code should be included in the office of destination on the last address line. For example:
MELBOURNE(3000), BURWOOD(3125), or RICHMOND(7025)
Where the Australian Postal Code is not known by the office of origin, it is advisable to include an indication of the State in order to avoid ambiguities. For example:
BURWOODVICTORIA, or RICHMONDTASMANIA
Telegrams directed to a coast station (for onward transmission to a ship at sea) do not need a postal code or State indication. For example:
PERTHRADIO, SYDNEYRADIO","1) Lorsque cela est possible, le code postal australien doit être inclus au bureau de destination à la dernière ligne de l'adresse. Par exemple :
 MELBOURNE(3000),  BURWOOD(3125), ou RICHMOND(7025)
Lorsque le code postal australien n'est pas connu du bureau de poste expéditeur, il est souhaitable d'indiquer le nom de l'Etat afin d'éviter toute ambiguïté. Par exemple:
 BURWOODVICTORIA ou RICHMONDTASMANIA
Les télégrammes adressés à une station côtière (pour retransmission destinée à un navire en mer) n'ont pas besoin d'un code postal ni d'indication de l'Etat. Par exemple:
 PERTHRADIO, SYDNEYRADIO
","1) De ser posible debe incluirse el código postal australiano en la oficina de destino en la última línea de la dirección. Por ejemplo:
 MELBOURNE(3000), BURWOOD(3125), o RICHMOND(7025)
Cuando la oficina de origen no conozca el código postal australiano, conviene incluir una indicación del Estado para evitar ambigüedades. Por ejemplo:
 BURWOODVICTORIA, o RICHMONDTASMANIA
En los telegramas dirigidos a una estación costera (para su transmisión a un barco en navegación) no es necesario indicar el código postal o el Estado. Por ejemplo:
 PERTHRADIO, SYDNEYRADIO
",Christmas Island – Indian Ocean,Christmas (Île) – Océan indien," Christmas (Isla) – Océano 
 Índico
",,,,,IO - -,All destinations,Toutes destinations,Todos los destinos,All destinations,,,IOXX,,,,
AUSTRALIE,AUSTRALIA,AUSTRALIA,"1) Where possible, the Australian Postal Code should be included in the office of destination on the last address line. For example:
MELBOURNE(3000), BURWOOD(3125), or RICHMOND(7025)
Where the Australian Postal Code is not known by the office of origin, it is advisable to include an indication of the State in order to avoid ambiguities. For example:
BURWOODVICTORIA, or RICHMONDTASMANIA
Telegrams directed to a coast station (for onward transmission to a ship at sea) do not need a postal code or State indication. For example:
PERTHRADIO, SYDNEYRADIO","1) Lorsque cela est possible, le code postal australien doit être inclus au bureau de destination à la dernière ligne de l'adresse. Par exemple :
 MELBOURNE(3000),  BURWOOD(3125), ou RICHMOND(7025)
Lorsque le code postal australien n'est pas connu du bureau de poste expéditeur, il est souhaitable d'indiquer le nom de l'Etat afin d'éviter toute ambiguïté. Par exemple:
 BURWOODVICTORIA ou RICHMONDTASMANIA
Les télégrammes adressés à une station côtière (pour retransmission destinée à un navire en mer) n'ont pas besoin d'un code postal ni d'indication de l'Etat. Par exemple:
 PERTHRADIO, SYDNEYRADIO
","1) De ser posible debe incluirse el código postal australiano en la oficina de destino en la última línea de la dirección. Por ejemplo:
 MELBOURNE(3000), BURWOOD(3125), o RICHMOND(7025)
Cuando la oficina de origen no conozca el código postal australiano, conviene incluir una indicación del Estado para evitar ambigüedades. Por ejemplo:
 BURWOODVICTORIA, o RICHMONDTASMANIA
En los telegramas dirigidos a una estación costera (para su transmisión a un barco en navegación) no es necesario indicar el código postal o el Estado. Por ejemplo:
 PERTHRADIO, SYDNEYRADIO
",Norfolk (Île de),Norfolk Island,Norfolk (Isla de),,,,,NV- -,All destinations,Toutes destinations,Todos los destinos,All destinations,,,NVXX,,,,
AUTRICHE,AUSTRIA,AUSTRIA,,,,,,,"Unitel, Alteveer1)",1) The telegram service is no longer accepted by DATAKOM AUSTRIA A.G. in Austria since 1.VII.2001. See ITU Operational Bulletin No. 743 of 1.VII.2001 and ITU Operational Bulletin No. 751 of 1.XI.2001.,1) Le service des télégrammes n’est plus accepté par DATAKOM AUSTRIA A.G. depuis le 1.VII.2001 en Autriche. Voir le Bulletin d’exploitation de l’UIT N° 743 du 1.VII.2001 et le Bulletin d’exploitation de l’UIT N° 751 du 1.XI.2001.,1) El servicio de telegramas deja de aceptarse por DATAKOM AUSTRIA A.G.desde el 1.VII.2001 en Austria. Véase el Boletín de Explotación de la UIT N.° 743 del 1.VII.2001 y el Boletín de Explotación de la UIT N.° 751 del 1.XI.2001.,AU- -,,,,,,,,,,,
AUTRICHE,AUSTRIA,AUSTRIA,,,,,,,"Unitel, Alteveer1)",1) The telegram service is no longer accepted by DATAKOM AUSTRIA A.G. in Austria since 1.VII.2001. See ITU Operational Bulletin No. 743 of 1.VII.2001 and ITU Operational Bulletin No. 751 of 1.XI.2001.,1) Le service des télégrammes n’est plus accepté par DATAKOM AUSTRIA A.G. depuis le 1.VII.2001 en Autriche. Voir le Bulletin d’exploitation de l’UIT N° 743 du 1.VII.2001 et le Bulletin d’exploitation de l’UIT N° 751 du 1.XI.2001.,1) El servicio de telegramas deja de aceptarse por DATAKOM AUSTRIA A.G.desde el 1.VII.2001 en Austria. Véase el Boletín de Explotación de la UIT N.° 743 del 1.VII.2001 y el Boletín de Explotación de la UIT N.° 751 del 1.XI.2001.,AU- -,,,,WIEN,WIEN,WIEN,AUWI,,,,
AUTRICHE,AUSTRIA,AUSTRIA,,,,,,,"Unitel, Alteveer1)",1) The telegram service is no longer accepted by DATAKOM AUSTRIA A.G. in Austria since 1.VII.2001. See ITU Operational Bulletin No. 743 of 1.VII.2001 and ITU Operational Bulletin No. 751 of 1.XI.2001.,1) Le service des télégrammes n’est plus accepté par DATAKOM AUSTRIA A.G. depuis le 1.VII.2001 en Autriche. Voir le Bulletin d’exploitation de l’UIT N° 743 du 1.VII.2001 et le Bulletin d’exploitation de l’UIT N° 751 du 1.XI.2001.,1) El servicio de telegramas deja de aceptarse por DATAKOM AUSTRIA A.G.desde el 1.VII.2001 en Austria. Véase el Boletín de Explotación de la UIT N.° 743 del 1.VII.2001 y el Boletín de Explotación de la UIT N.° 751 del 1.XI.2001.,AU- -,,,,All others,Tous les autres,Todos los otros,AUWX,,,,
AZERBAÏDJAN,AZERBAIJAN,AZERBAIYÁN,,,,,,,Baku Telegraph – Baku,,,,AI - -,,,,,,,,,,,
AZERBAÏDJAN,AZERBAIJAN,AZERBAIYÁN,,,,,,,Baku Telegraph – Baku,,,,AI - -,,,,All destinations,Toutes destinations,Todos los destinos,AIXX,,,,
BAHAMAS,BAHAMAS,BAHAMAS,,,,,,,"The Bahamas Telecommunications Company Limited, Nassau",,,,BS- -,,,,,,,,,,,
BAHAMAS,BAHAMAS,BAHAMAS,,,,,,,"The Bahamas Telecommunications Company Limited, Nassau",,,,BS- -,,,,Freeport Grand Bahama,Freeport Grand Bahama,Freeport Grand Bahama,BSFP,,,,
BAHAMAS,BAHAMAS,BAHAMAS,,,,,,,"The Bahamas Telecommunications Company Limited, Nassau",,,,BS- -,,,,Nassau Bahamas,Nassau Bahamas,Nassau Bahamas,BSNU,,,,
BAHAMAS,BAHAMAS,BAHAMAS,,,,,,,"The Bahamas Telecommunications Company Limited, Nassau",,,,BS- -,,,,All others,Tous les autres,Todos los otros,BSFX,,,,
BAHAMAS,BAHAMAS,BAHAMAS,,,,,,,"The Bahamas Telecommunications Company Limited, Nassau",,,,BS- -,,,,,,,,,,,
BAHAMAS,BAHAMAS,BAHAMAS,,,,,,,"The Bahamas Telecommunications Company Limited, Nassau",,,,BS- -,,,,Bahrain,Bahrain,Bahrain,BNBA,,,,
BAHAMAS,BAHAMAS,BAHAMAS,,,,,,,"The Bahamas Telecommunications Company Limited, Nassau",,,,BS- -,,,,Bahrain Radio,Bahrain Radio,Bahrain Radio,BNBR,,,,
BAHAMAS,BAHAMAS,BAHAMAS,,,,,,,"The Bahamas Telecommunications Company Limited, Nassau",,,,BS- -,,,,Manama,Manama,Manama,BNMA,,,,
BAHAMAS,BAHAMAS,BAHAMAS,,,,,,,"The Bahamas Telecommunications Company Limited, Nassau",,,,BS- -,,,,Manama Diplomatic ,Manama Diplomatic ,Manama Diplomatic ,,,,,
BAHAMAS,BAHAMAS,BAHAMAS,,,,,,,"The Bahamas Telecommunications Company Limited, Nassau",,,,BS- -,,,, Area Counter, Area Counter, Area Counter,BNDP,,,,
BAHAMAS,BAHAMAS,BAHAMAS,,,,,,,"The Bahamas Telecommunications Company Limited, Nassau",,,,BS- -,,,,Manama Shaikh Mubarrak ,Manama Shaikh Mubarrak ,Manama Shaikh Mubarrak ,,,,,
BAHAMAS,BAHAMAS,BAHAMAS,,,,,,,"The Bahamas Telecommunications Company Limited, Nassau",,,,BS- -,,,,Counter,Counter,Counter,BNSM,,,,
BAHAMAS,BAHAMAS,BAHAMAS,,,,,,,"The Bahamas Telecommunications Company Limited, Nassau",,,,BS- -,,,,Muharraq,Muharraq,Muharraq,BNMU,,,,
BAHAMAS,BAHAMAS,BAHAMAS,,,,,,,"The Bahamas Telecommunications Company Limited, Nassau",,,,BS- -,,,,All others,Tous les autres,Todos los otros,BNBX,,,,
BANGLADESH,BANGLADESH,BANGLADESH,,,,,,,"BTTB – Bangladesh Telegraph and Telephone Board, Dhaka",,,,BJ- -,,,,,,,,,,,
BANGLADESH,BANGLADESH,BANGLADESH,,,,,,,"BTTB – Bangladesh Telegraph and Telephone Board, Dhaka",,,,BJ- -,,,,Dacca --> Dhaka,Dacca --> Dhaka,Dacca --> Dhaka,,,,,
BANGLADESH,BANGLADESH,BANGLADESH,,,,,,,"BTTB – Bangladesh Telegraph and Telephone Board, Dhaka",,,,BJ- -,,,,Dhaka,Dhaka,Dhaka,BJDA,,,,
BANGLADESH,BANGLADESH,BANGLADESH,,,,,,,"BTTB – Bangladesh Telegraph and Telephone Board, Dhaka",,,,BJ- -,,,,All others,Tous les autres,Todos los otros,BJDX,,,,
BARBADE,BARBADOS,BARBADOS,,,,,,,"C&W BET Ltd – Cable & Wireless BET Ltd, Bridgetown",,,,WB- -,,,,,,,,,,,
BARBADE,BARBADOS,BARBADOS,,,,,,,"C&W BET Ltd – Cable & Wireless BET Ltd, Bridgetown",,,,WB- -,,,,Barbados / Barbade 1),Barbados / Barbade1),Barbados / Barbade1),WBBN,1) The destination indicator “WBBN” is valid for Bridgetown and for all localities in the Island of Barbados. ,1) L'indicateur de destination «WBBN» est valable pour Bridgetown ainsi que pour toutes les localités situées sur l'île de la Barbade. ,1) El indicador de destino «WBBN» es válido para Bridgetown y para todas las localidades situadas en la isla de Barbados. ,
BARBADE,BARBADOS,BARBADOS,,,,,,,"C&W BET Ltd – Cable & Wireless BET Ltd, Bridgetown",,,,WB- -,,,,Barbados Radio,Barbados Radio,Barbados Radio,WBBR,,,,
BÉLARUS,BELARUS,BELARÚS,,,,,,,"Beltelecom, Minsk",,,,BY- -,,,,,,,,,,,
,BELARUS,BELARÚS,,,,,,,"Beltelecom, Minsk",,,,BY- -,,,,All destinations,Toutes destinations,Todos los destinos,BYXX,,,,
BELGIQUE,BELGIUM,BÉLGICA,,,,,,,"Belgacom – Société anonyme de droit public, Bruxelles",,,,BE- -,,,,,,,,,,,
BELGIQUE,BELGIUM,BÉLGICA,,,,,,,"Belgacom – Société anonyme de droit public, Bruxelles",,,,BE- -,,,,Antwerpen / Anvers,Antwerpen / Anvers,Antwerpen / Anvers,BEAN,,,,
BELGIQUE,BELGIUM,BÉLGICA,,,,,,,"Belgacom – Société anonyme de droit public, Bruxelles",,,,BE- -,,,,Bruxelles / Brussel,Bruxelles / Brussel,Bruxelles / Brussel,BEBR,,,,
BELGIQUE,BELGIUM,BÉLGICA,,,,,,,"Belgacom – Société anonyme de droit public, Bruxelles",,,,BE- -,,,,Liège / Luik,Liège / Luik,Liège / Luik,BELI,,,,
BELGIQUE,BELGIUM,BÉLGICA,,,,,,,"Belgacom – Société anonyme de droit public, Bruxelles",,,,BE- -,,,,Oostende Radio / Ostende,Oostende Radio / Ostende,Oostende Radio / Ostende,,,,,
BELGIQUE,BELGIUM,BÉLGICA,,,,,,,"Belgacom – Société anonyme de droit public, Bruxelles",,,,BE- -,,,, Radio, Radio, Radio,BEOS,,,,
BELGIQUE,BELGIUM,BÉLGICA,,,,,,,"Belgacom – Société anonyme de droit public, Bruxelles",,,,BE- -,,,,All others,Tous les autres,Todos los otros,BEBX,,,,
BELIZE,BELICE,BELICE,,,,,,,"BTL – Belize Telecommunications Limited, Belize City",,,,BZ- -,,,,,,,,,,,
BELIZE,BELICE,BELICE,,,,,,,"BTL – Belize Telecommunications Limited, Belize City",,,,BZ- -,,,,Belize City,Belize City,Belize City,BZBE,,,,
BELIZE,BELICE,BELICE,,,,,,,"BTL – Belize Telecommunications Limited, Belize City",,,,BZ- -,,,,All others ,Tous les autres ,Todos los otros ,BZBX,,,,
BÉNIN,BENIN,BENIN,,,,,,,"Benin Telecoms SA, Cotonou",,,,BC- -,,,,,,,,,,,
BÉNIN,BENIN,BENIN,,,,,,,"Benin Telecoms SA, Cotonou",,,,BC- -,,,,Porto Novo Benin,Porto Novo Benin,Porto Novo Benin,BCPN,,,,
BÉNIN,BENIN,BENIN,,,,,,,"Benin Telecoms SA, Cotonou",,,,BC- -,,,,All others,Tous les autres,Todos los otros,BCPX,,,,
BERMUDES,BERMUDA,BERMUDAS,,,,,,,"C&W – Cable and Wireless plc, Hamilton",,,,BA- -,,,,,,,,,,,
BERMUDES,BERMUDA,BERMUDAS,,,,,,,"C&W – Cable and Wireless plc, Hamilton",,,,BA- -,,,,HAMILTON BERMUDA,HAMILTON BERMUDA,HAMILTON BERMUDA,BAHA,,,,
BERMUDES,BERMUDA,BERMUDAS,,,,,,,"C&W – Cable and Wireless plc, Hamilton",,,,BA- -,,,,All others,Tous les autres,Todos los otros,BAHX,,,,
BHOUTAN,BHUTAN,BHUTÁN,,,,,,,"Bhutan Telecom – Bhutan Telecommunications Corporation, Thimphu",,,,BT- -,,,,,,,,,,,
BHOUTAN,BHUTAN,BHUTÁN,,,,,,,"Bhutan Telecom – Bhutan Telecommunications Corporation, Thimphu",,,,BT- -,,,,All destinations,Toutes destinations,Todos los destinos,BTXX,,,,
BOLIVIE,BOLIVIA,BOLIVIA,,,,,,,"Entel – Empresa Nacional de Telecomunicaciones, La Paz",,,,BO- -1),"1) The Bolivian Administration states that the following codes are used:
«BO» for the telegram retransmission system;","1)L'Administration bolivienne précise que les codes suivants sont utilisés:
 «BO» pour le système à retransmission de télégrammes;","1) La Administración boliviana precise que se utilizan los códigos siguientes:
 «BO» para el sistema de retransmisión de telegramas;",,,,,,,,
BOLIVIE,BOLIVIA,BOLIVIA,,,,,,,,,,,BV1),"1) The Bolivian Administration states that the following codes are used:
«BV» for identification of the telex network.","1) L'Administration bolivienne précise que les codes suivants sont utilisés:
 «BV» pour l'identification du réseau télex. ","1) La Administración boliviana precise que se utilizan los códigos siguientes:
 «BV» para la identificación de la red telex. ",BERMEJO BOLIVIA,BERMEJO BOLIVIA,BERMEJO BOLIVIA,BOBJ,,,,
BOLIVIE,BOLIVIA,BOLIVIA,,,,,,,,,,,BV1),"1) The Bolivian Administration states that the following codes are used:
«BV» for identification of the telex network.","1) L'Administration bolivienne précise que les codes suivants sont utilisés:
 «BV» pour l'identification du réseau télex. ","1) La Administración boliviana precise que se utilizan los códigos siguientes:
 «BV» para la identificación de la red telex. ",CAMARGO BOLIVIA,CAMARGO BOLIVIA,CAMARGO BOLIVIA,BOCA,,,,
BOLIVIE,BOLIVIA,BOLIVIA,,,,,,,,,,,BV1),"1) The Bolivian Administration states that the following codes are used:
«BV» for identification of the telex network.","1) L'Administration bolivienne précise que les codes suivants sont utilisés:
 «BV» pour l'identification du réseau télex. ","1) La Administración boliviana precise que se utilizan los códigos siguientes:
 «BV» para la identificación de la red telex. ",CAMIRI,CAMIRI,CAMIRI,BOCM,,,,
BOLIVIE,BOLIVIA,BOLIVIA,,,,,,,,,,,BV1),"1) The Bolivian Administration states that the following codes are used:
«BV» for identification of the telex network.","1) L'Administration bolivienne précise que les codes suivants sont utilisés:
 «BV» pour l'identification du réseau télex. ","1) La Administración boliviana precise que se utilizan los códigos siguientes:
 «BV» para la identificación de la red telex. ",COBIJA,COBIJA,COBIJA,BOCJ,,,,
BOLIVIE,BOLIVIA,BOLIVIA,,,,,,,,,,,BV1),"1) The Bolivian Administration states that the following codes are used:
«BV» for identification of the telex network.","1) L'Administration bolivienne précise que les codes suivants sont utilisés:
 «BV» pour l'identification du réseau télex. ","1) La Administración boliviana precise que se utilizan los códigos siguientes:
 «BV» para la identificación de la red telex. ",COCHABAMBA,COCHABAMBA,COCHABAMBA,BOCB,,,,
BOLIVIE,BOLIVIA,BOLIVIA,,,,,,,,,,,BV1),"1) The Bolivian Administration states that the following codes are used:
«BV» for identification of the telex network.","1) L'Administration bolivienne précise que les codes suivants sont utilisés:
 «BV» pour l'identification du réseau télex. ","1) La Administración boliviana precise que se utilizan los códigos siguientes:
 «BV» para la identificación de la red telex. ",GUAYARAMERIN,GUAYARAMERIN,GUAYARAMERIN,BOGY,,,,
BOLIVIE,BOLIVIA,BOLIVIA,,,,,,,,,,,BV1),"1) The Bolivian Administration states that the following codes are used:
«BV» for identification of the telex network.","1) L'Administration bolivienne précise que les codes suivants sont utilisés:
 «BV» pour l'identification du réseau télex. ","1) La Administración boliviana precise que se utilizan los códigos siguientes:
 «BV» para la identificación de la red telex. ",HUANUNI,HUANUNI,HUANUNI,BOHN,,,,
BOLIVIE,BOLIVIA,BOLIVIA,,,,,,,,,,,BV1),"1) The Bolivian Administration states that the following codes are used:
«BV» for identification of the telex network.","1) L'Administration bolivienne précise que les codes suivants sont utilisés:
 «BV» pour l'identification du réseau télex. ","1) La Administración boliviana precise que se utilizan los códigos siguientes:
 «BV» para la identificación de la red telex. ",LA PAZ,LA PAZ,LA PAZ,BOLA,,,,
BOLIVIE,BOLIVIA,BOLIVIA,,,,,,,,,,,BV1),"1) The Bolivian Administration states that the following codes are used:
«BV» for identification of the telex network.","1) L'Administration bolivienne précise que les codes suivants sont utilisés:
 «BV» pour l'identification du réseau télex. ","1) La Administración boliviana precise que se utilizan los códigos siguientes:
 «BV» para la identificación de la red telex. ",LLALLAGUA,LLALLAGUA,LLALLAGUA,BOLG,,,,
